solution_id,day,day_name,hour,type,engagement,reach,retention,saturation,prod_time
60,5,Sábado,1,image,0.474291,0.447654,0.523938,0.0,2.057143
60,4,Viernes,11,image,0.474291,0.447654,0.523938,0.0,2.057143
60,0,Lunes,2,short,0.474291,0.447654,0.523938,0.0,2.057143
60,6,Domingo,6,image,0.474291,0.447654,0.523938,0.0,2.057143
61,1,Martes,19,image,0.476896,0.422786,0.531698,0.0,1.885714
61,1,Martes,9,short,0.476896,0.422786,0.531698,0.0,1.885714
61,5,Sábado,19,short,0.476896,0.422786,0.531698,0.0,1.885714
61,0,Lunes,6,short,0.476896,0.422786,0.531698,0.0,1.885714
61,4,Viernes,17,short,0.476896,0.422786,0.531698,0.0,1.885714
61,2,Miércoles,3,short,0.476896,0.422786,0.531698,0.0,1.885714
61,6,Domingo,5,image,0.476896,0.422786,0.531698,0.0,1.885714
61,6,Domingo,11,image,0.476896,0.422786,0.531698,0.0,1.885714
61,3,Jueves,10,image,0.476896,0.422786,0.531698,0.0,1.885714
61,2,Miércoles,10,image,0.476896,0.422786,0.531698,0.0,1.885714
61,4,Viernes,1,image,0.476896,0.422786,0.531698,0.0,1.885714
61,3,Jueves,17,short,0.476896,0.422786,0.531698,0.0,1.885714
61,0,Lunes,0,image,0.476896,0.422786,0.531698,0.0,1.885714
61,5,Sábado,16,image,0.476896,0.422786,0.531698,0.0,1.885714
62,6,Domingo,5,image,0.385127,0.297919,0.43604,0.0,1.371429
62,4,Viernes,4,short,0.385127,0.297919,0.43604,0.0,1.371429
62,4,Viernes,17,short,0.385127,0.297919,0.43604,0.0,1.371429
62,2,Miércoles,1,image,0.385127,0.297919,0.43604,0.0,1.371429
62,5,Sábado,13,image,0.385127,0.297919,0.43604,0.0,1.371429
62,6,Domingo,1,image,0.385127,0.297919,0.43604,0.0,1.371429
62,0,Lunes,19,image,0.385127,0.297919,0.43604,0.0,1.371429
62,3,Jueves,11,image,0.385127,0.297919,0.43604,0.0,1.371429
62,2,Miércoles,10,carousel,0.385127,0.297919,0.43604,0.0,1.371429
62,3,Jueves,4,carousel,0.385127,0.297919,0.43604,0.0,1.371429
62,0,Lunes,1,image,0.385127,0.297919,0.43604,0.0,1.371429
62,5,Sábado,19,short,0.385127,0.297919,0.43604,0.0,1.371429
62,1,Martes,6,image,0.385127,0.297919,0.43604,0.0,1.371429
62,1,Martes,9,carousel,0.385127,0.297919,0.43604,0.0,1.371429
63,0,Lunes,5,short,0.745489,0.738898,0.814728,0.56456,3.485714
63,2,Miércoles,18,short,0.745489,0.738898,0.814728,0.56456,3.485714
63,6,Domingo,17,short,0.745489,0.738898,0.814728,0.56456,3.485714
63,6,Domingo,15,short,0.745489,0.738898,0.814728,0.56456,3.485714
63,5,Sábado,16,short,0.745489,0.738898,0.814728,0.56456,3.485714
63,0,Lunes,5,short,0.745489,0.738898,0.814728,0.56456,3.485714
63,4,Viernes,16,image,0.745489,0.738898,0.814728,0.56456,3.485714
63,3,Jueves,22,short,0.745489,0.738898,0.814728,0.56456,3.485714
63,2,Miércoles,2,short,0.745489,0.738898,0.814728,0.56456,3.485714
63,1,Martes,9,short,0.745489,0.738898,0.814728,0.56456,3.485714
63,4,Viernes,16,short,0.745489,0.738898,0.814728,0.56456,3.485714
63,3,Jueves,7,short,0.745489,0.738898,0.814728,0.56456,3.485714
63,5,Sábado,14,short,0.745489,0.738898,0.814728,0.56456,3.485714
63,1,Martes,17,short,0.745489,0.738898,0.814728,0.56456,3.485714
64,3,Jueves,8,image,0.32569,0.195636,0.377031,0.232143,0.857143
64,5,Sábado,3,image,0.32569,0.195636,0.377031,0.232143,0.857143
64,4,Viernes,7,image,0.32569,0.195636,0.377031,0.232143,0.857143
64,1,Martes,7,image,0.32569,0.195636,0.377031,0.232143,0.857143
64,0,Lunes,16,image,0.32569,0.195636,0.377031,0.232143,0.857143
64,4,Viernes,16,image,0.32569,0.195636,0.377031,0.232143,0.857143
64,6,Domingo,21,carousel,0.32569,0.195636,0.377031,0.232143,0.857143
64,2,Miércoles,15,image,0.32569,0.195636,0.377031,0.232143,0.857143
64,2,Miércoles,23,image,0.32569,0.195636,0.377031,0.232143,0.857143
64,1,Martes,19,image,0.32569,0.195636,0.377031,0.232143,0.857143
64,6,Domingo,9,image,0.32569,0.195636,0.377031,0.232143,0.857143
64,0,Lunes,10,image,0.32569,0.195636,0.377031,0.232143,0.857143
64,3,Jueves,14,carousel,0.32569,0.195636,0.377031,0.232143,0.857143
64,5,Sábado,9,short,0.32569,0.195636,0.377031,0.232143,0.857143
65,3,Jueves,3,short,0.682104,0.77153,0.727339,0.526099,3.542857
65,2,Miércoles,21,short,0.682104,0.77153,0.727339,0.526099,3.542857
65,5,Sábado,17,short,0.682104,0.77153,0.727339,0.526099,3.542857
65,2,Miércoles,19,short,0.682104,0.77153,0.727339,0.526099,3.542857
65,5,Sábado,15,short,0.682104,0.77153,0.727339,0.526099,3.542857
65,1,Martes,21,short,0.682104,0.77153,0.727339,0.526099,3.542857
65,4,Viernes,2,short,0.682104,0.77153,0.727339,0.526099,3.542857
65,6,Domingo,9,short,0.682104,0.77153,0.727339,0.526099,3.542857
65,0,Lunes,15,short,0.682104,0.77153,0.727339,0.526099,3.542857
65,1,Martes,18,short,0.682104,0.77153,0.727339,0.526099,3.542857
65,6,Domingo,23,carousel,0.682104,0.77153,0.727339,0.526099,3.542857
65,0,Lunes,17,short,0.682104,0.77153,0.727339,0.526099,3.542857
65,3,Jueves,22,short,0.682104,0.77153,0.727339,0.526099,3.542857
65,4,Viernes,16,short,0.682104,0.77153,0.727339,0.526099,3.542857
66,3,Jueves,3,short,0.352526,0.290773,0.408379,0.092033,1.314286
66,6,Domingo,9,image,0.352526,0.290773,0.408379,0.092033,1.314286
66,2,Miércoles,20,image,0.352526,0.290773,0.408379,0.092033,1.314286
66,3,Jueves,16,image,0.352526,0.290773,0.408379,0.092033,1.314286
66,4,Viernes,17,short,0.352526,0.290773,0.408379,0.092033,1.314286
66,1,Martes,17,carousel,0.352526,0.290773,0.408379,0.092033,1.314286
66,4,Viernes,10,image,0.352526,0.290773,0.408379,0.092033,1.314286
66,0,Lunes,2,image,0.352526,0.290773,0.408379,0.092033,1.314286
66,6,Domingo,1,short,0.352526,0.290773,0.408379,0.092033,1.314286
66,5,Sábado,20,image,0.352526,0.290773,0.408379,0.092033,1.314286
66,2,Miércoles,17,image,0.352526,0.290773,0.408379,0.092033,1.314286
66,1,Martes,7,image,0.352526,0.290773,0.408379,0.092033,1.314286
66,0,Lunes,2,image,0.352526,0.290773,0.408379,0.092033,1.314286
66,5,Sábado,5,carousel,0.352526,0.290773,0.408379,0.092033,1.314286
67,1,Martes,21,image,0.52218,0.457534,0.574824,0.0,2.114286
67,2,Miércoles,23,short,0.52218,0.457534,0.574824,0.0,2.114286
67,1,Martes,5,image,0.52218,0.457534,0.574824,0.0,2.114286
67,5,Sábado,12,image,0.52218,0.457534,0.574824,0.0,2.114286
67,2,Miércoles,0,short,0.52218,0.457534,0.574824,0.0,2.114286
67,3,Jueves,17,short,0.52218,0.457534,0.574824,0.0,2.114286
67,0,Lunes,23,image,0.52218,0.457534,0.574824,0.0,2.114286
67,6,Domingo,10,image,0.52218,0.457534,0.574824,0.0,2.114286
67,3,Jueves,9,short,0.52218,0.457534,0.574824,0.0,2.114286
67,4,Viernes,23,short,0.52218,0.457534,0.574824,0.0,2.114286
67,5,Sábado,15,image,0.52218,0.457534,0.574824,0.0,2.114286
67,6,Domingo,5,image,0.52218,0.457534,0.574824,0.0,2.114286
67,0,Lunes,5,short,0.52218,0.457534,0.574824,0.0,2.114286
67,4,Viernes,1,short,0.52218,0.457534,0.574824,0.0,2.114286
68,2,Miércoles,7,short,0.699119,0.691233,0.758409,0.35989,3.371429
68,3,Jueves,21,short,0.699119,0.691233,0.758409,0.35989,3.371429
68,1,Martes,17,short,0.699119,0.691233,0.758409,0.35989,3.371429
68,5,Sábado,13,short,0.699119,0.691233,0.758409,0.35989,3.371429
68,0,Lunes,17,short,0.699119,0.691233,0.758409,0.35989,3.371429
68,6,Domingo,10,image,0.699119,0.691233,0.758409,0.35989,3.371429
68,4,Viernes,20,short,0.699119,0.691233,0.758409,0.35989,3.371429
68,3,Jueves,10,short,0.699119,0.691233,0.758409,0.35989,3.371429
68,5,Sábado,9,short,0.699119,0.691233,0.758409,0.35989,3.371429
68,6,Domingo,4,short,0.699119,0.691233,0.758409,0.35989,3.371429
68,2,Miércoles,23,reel,0.699119,0.691233,0.758409,0.35989,3.371429
68,0,Lunes,17,short,0.699119,0.691233,0.758409,0.35989,3.371429
68,1,Martes,12,short,0.699119,0.691233,0.758409,0.35989,3.371429
68,4,Viernes,15,short,0.699119,0.691233,0.758409,0.35989,3.371429
69,1,Martes,17,image,0.26993,0.149488,0.31377,0.0,0.914286
69,4,Viernes,1,image,0.26993,0.149488,0.31377,0.0,0.914286
69,5,Sábado,3,image,0.26993,0.149488,0.31377,0.0,0.914286
69,0,Lunes,7,image,0.26993,0.149488,0.31377,0.0,0.914286
69,4,Viernes,16,carousel,0.26993,0.149488,0.31377,0.0,0.914286
69,5,Sábado,21,carousel,0.26993,0.149488,0.31377,0.0,0.914286
69,6,Domingo,22,image,0.26993,0.149488,0.31377,0.0,0.914286
69,3,Jueves,7,carousel,0.26993,0.149488,0.31377,0.0,0.914286
69,1,Martes,0,carousel,0.26993,0.149488,0.31377,0.0,0.914286
69,3,Jueves,15,image,0.26993,0.149488,0.31377,0.0,0.914286
69,0,Lunes,11,carousel,0.26993,0.149488,0.31377,0.0,0.914286
69,6,Domingo,9,image,0.26993,0.149488,0.31377,0.0,0.914286
69,2,Miércoles,2,image,0.26993,0.149488,0.31377,0.0,0.914286
69,2,Miércoles,19,reel,0.26993,0.149488,0.31377,0.0,0.914286
70,5,Sábado,1,image,0.605662,0.620357,0.652032,0.142857,2.971429
70,4,Viernes,8,short,0.605662,0.620357,0.652032,0.142857,2.971429
70,3,Jueves,12,image,0.605662,0.620357,0.652032,0.142857,2.971429
70,1,Martes,15,short,0.605662,0.620357,0.652032,0.142857,2.971429
70,4,Viernes,15,reel,0.605662,0.620357,0.652032,0.142857,2.971429
70,3,Jueves,16,short,0.605662,0.620357,0.652032,0.142857,2.971429
70,6,Domingo,3,carousel,0.605662,0.620357,0.652032,0.142857,2.971429
70,2,Miércoles,0,short,0.605662,0.620357,0.652032,0.142857,2.971429
70,5,Sábado,15,short,0.605662,0.620357,0.652032,0.142857,2.971429
70,6,Domingo,23,short,0.605662,0.620357,0.652032,0.142857,2.971429
70,0,Lunes,4,short,0.605662,0.620357,0.652032,0.142857,2.971429
70,0,Lunes,21,short,0.605662,0.620357,0.652032,0.142857,2.971429
70,2,Miércoles,17,short,0.605662,0.620357,0.652032,0.142857,2.971429
70,1,Martes,5,short,0.605662,0.620357,0.652032,0.142857,2.971429
71,5,Sábado,8,carousel,0.350158,0.231449,0.396498,0.053571,1.2
71,6,Domingo,21,image,0.350158,0.231449,0.396498,0.053571,1.2
71,0,Lunes,12,image,0.350158,0.231449,0.396498,0.053571,1.2
71,6,Domingo,11,image,0.350158,0.231449,0.396498,0.053571,1.2
71,2,Miércoles,6,image,0.350158,0.231449,0.396498,0.053571,1.2
71,4,Viernes,8,reel,0.350158,0.231449,0.396498,0.053571,1.2
71,3,Jueves,7,short,0.350158,0.231449,0.396498,0.053571,1.2
71,3,Jueves,22,image,0.350158,0.231449,0.396498,0.053571,1.2
71,2,Miércoles,21,image,0.350158,0.231449,0.396498,0.053571,1.2
71,1,Martes,4,image,0.350158,0.231449,0.396498,0.053571,1.2
71,1,Martes,21,short,0.350158,0.231449,0.396498,0.053571,1.2
71,5,Sábado,16,image,0.350158,0.231449,0.396498,0.053571,1.2
71,4,Viernes,14,carousel,0.350158,0.231449,0.396498,0.053571,1.2
71,0,Lunes,1,image,0.350158,0.231449,0.396498,0.053571,1.2
72,5,Sábado,10,image,0.539711,0.516939,0.596888,0.038462,2.457143
72,4,Viernes,7,image,0.539711,0.516939,0.596888,0.038462,2.457143
72,1,Martes,9,short,0.539711,0.516939,0.596888,0.038462,2.457143
72,3,Jueves,22,reel,0.539711,0.516939,0.596888,0.038462,2.457143
72,5,Sábado,15,short,0.539711,0.516939,0.596888,0.038462,2.457143
72,6,Domingo,17,short,0.539711,0.516939,0.596888,0.038462,2.457143
72,6,Domingo,23,short,0.539711,0.516939,0.596888,0.038462,2.457143
72,0,Lunes,14,short,0.539711,0.516939,0.596888,0.038462,2.457143
72,2,Miércoles,18,image,0.539711,0.516939,0.596888,0.038462,2.457143
72,4,Viernes,2,short,0.539711,0.516939,0.596888,0.038462,2.457143
72,2,Miércoles,11,short,0.539711,0.516939,0.596888,0.038462,2.457143
72,0,Lunes,21,image,0.539711,0.516939,0.596888,0.038462,2.457143
72,1,Martes,7,image,0.539711,0.516939,0.596888,0.038462,2.457143
72,3,Jueves,14,short,0.539711,0.516939,0.596888,0.038462,2.457143
73,5,Sábado,7,short,0.395242,0.335693,0.448761,0.258242,1.428571
73,3,Jueves,23,short,0.395242,0.335693,0.448761,0.258242,1.428571
73,4,Viernes,19,image,0.395242,0.335693,0.448761,0.258242,1.428571
73,1,Martes,11,image,0.395242,0.335693,0.448761,0.258242,1.428571
73,5,Sábado,5,image,0.395242,0.335693,0.448761,0.258242,1.428571
73,6,Domingo,10,image,0.395242,0.335693,0.448761,0.258242,1.428571
73,2,Miércoles,8,short,0.395242,0.335693,0.448761,0.258242,1.428571
73,6,Domingo,10,image,0.395242,0.335693,0.448761,0.258242,1.428571
73,1,Martes,0,image,0.395242,0.335693,0.448761,0.258242,1.428571
73,0,Lunes,10,image,0.395242,0.335693,0.448761,0.258242,1.428571
73,2,Miércoles,0,image,0.395242,0.335693,0.448761,0.258242,1.428571
73,4,Viernes,21,short,0.395242,0.335693,0.448761,0.258242,1.428571
73,0,Lunes,3,image,0.395242,0.335693,0.448761,0.258242,1.428571
73,3,Jueves,6,image,0.395242,0.335693,0.448761,0.258242,1.428571
74,0,Lunes,7,short,0.532213,0.461216,0.590454,0.076923,2.342857
74,4,Viernes,18,short,0.532213,0.461216,0.590454,0.076923,2.342857
74,4,Viernes,4,short,0.532213,0.461216,0.590454,0.076923,2.342857
74,6,Domingo,15,image,0.532213,0.461216,0.590454,0.076923,2.342857
74,0,Lunes,14,short,0.532213,0.461216,0.590454,0.076923,2.342857
74,6,Domingo,16,short,0.532213,0.461216,0.590454,0.076923,2.342857
74,5,Sábado,10,short,0.532213,0.461216,0.590454,0.076923,2.342857
74,2,Miércoles,14,short,0.532213,0.461216,0.590454,0.076923,2.342857
74,3,Jueves,17,carousel,0.532213,0.461216,0.590454,0.076923,2.342857
74,2,Miércoles,14,video,0.532213,0.461216,0.590454,0.076923,2.342857
74,3,Jueves,2,image,0.532213,0.461216,0.590454,0.076923,2.342857
74,5,Sábado,3,image,0.532213,0.461216,0.590454,0.076923,2.342857
74,1,Martes,2,image,0.532213,0.461216,0.590454,0.076923,2.342857
74,1,Martes,5,image,0.532213,0.461216,0.590454,0.076923,2.342857
75,0,Lunes,5,short,0.620135,0.65088,0.684507,0.309066,3.028571
75,4,Viernes,7,short,0.620135,0.65088,0.684507,0.309066,3.028571
75,4,Viernes,6,short,0.620135,0.65088,0.684507,0.309066,3.028571
75,6,Domingo,7,short,0.620135,0.65088,0.684507,0.309066,3.028571
75,5,Sábado,8,short,0.620135,0.65088,0.684507,0.309066,3.028571
75,2,Miércoles,16,short,0.620135,0.65088,0.684507,0.309066,3.028571
75,0,Lunes,1,short,0.620135,0.65088,0.684507,0.309066,3.028571
75,5,Sábado,18,short,0.620135,0.65088,0.684507,0.309066,3.028571
75,2,Miércoles,0,short,0.620135,0.65088,0.684507,0.309066,3.028571
75,1,Martes,16,image,0.620135,0.65088,0.684507,0.309066,3.028571
75,3,Jueves,2,short,0.620135,0.65088,0.684507,0.309066,3.028571
75,1,Martes,0,short,0.620135,0.65088,0.684507,0.309066,3.028571
75,3,Jueves,2,image,0.620135,0.65088,0.684507,0.309066,3.028571
75,6,Domingo,15,image,0.620135,0.65088,0.684507,0.309066,3.028571
76,0,Lunes,5,short,0.64176,0.606305,0.697903,0.181319,3.085714
76,4,Viernes,18,short,0.64176,0.606305,0.697903,0.181319,3.085714
76,4,Viernes,4,short,0.64176,0.606305,0.697903,0.181319,3.085714
76,6,Domingo,15,image,0.64176,0.606305,0.697903,0.181319,3.085714
76,0,Lunes,8,short,0.64176,0.606305,0.697903,0.181319,3.085714
76,6,Domingo,16,short,0.64176,0.606305,0.697903,0.181319,3.085714
76,5,Sábado,10,short,0.64176,0.606305,0.697903,0.181319,3.085714
76,2,Miércoles,14,video,0.64176,0.606305,0.697903,0.181319,3.085714
76,3,Jueves,22,short,0.64176,0.606305,0.697903,0.181319,3.085714
76,2,Miércoles,2,short,0.64176,0.606305,0.697903,0.181319,3.085714
76,1,Martes,17,reel,0.64176,0.606305,0.697903,0.181319,3.085714
76,1,Martes,14,short,0.64176,0.606305,0.697903,0.181319,3.085714
76,5,Sábado,5,short,0.64176,0.606305,0.697903,0.181319,3.085714
76,3,Jueves,16,image,0.64176,0.606305,0.697903,0.181319,3.085714
77,5,Sábado,7,short,0.583798,0.545117,0.633628,0.092033,2.742857
77,3,Jueves,10,short,0.583798,0.545117,0.633628,0.092033,2.742857
77,4,Viernes,4,short,0.583798,0.545117,0.633628,0.092033,2.742857
77,3,Jueves,0,carousel,0.583798,0.545117,0.633628,0.092033,2.742857
77,2,Miércoles,19,short,0.583798,0.545117,0.633628,0.092033,2.742857
77,1,Martes,10,short,0.583798,0.545117,0.633628,0.092033,2.742857
77,0,Lunes,21,short,0.583798,0.545117,0.633628,0.092033,2.742857
77,6,Domingo,2,image,0.583798,0.545117,0.633628,0.092033,2.742857
77,4,Viernes,7,image,0.583798,0.545117,0.633628,0.092033,2.742857
77,2,Miércoles,19,short,0.583798,0.545117,0.633628,0.092033,2.742857
77,5,Sábado,1,reel,0.583798,0.545117,0.633628,0.092033,2.742857
77,0,Lunes,9,short,0.583798,0.545117,0.633628,0.092033,2.742857
77,6,Domingo,5,short,0.583798,0.545117,0.633628,0.092033,2.742857
77,1,Martes,5,image,0.583798,0.545117,0.633628,0.092033,2.742857
78,3,Jueves,23,short,0.674446,0.680919,0.732518,0.309066,3.257143
78,3,Jueves,21,short,0.674446,0.680919,0.732518,0.309066,3.257143
78,5,Sábado,17,reel,0.674446,0.680919,0.732518,0.309066,3.257143
78,1,Martes,22,short,0.674446,0.680919,0.732518,0.309066,3.257143
78,5,Sábado,15,short,0.674446,0.680919,0.732518,0.309066,3.257143
78,6,Domingo,5,short,0.674446,0.680919,0.732518,0.309066,3.257143
78,0,Lunes,2,image,0.674446,0.680919,0.732518,0.309066,3.257143
78,6,Domingo,15,short,0.674446,0.680919,0.732518,0.309066,3.257143
78,2,Miércoles,18,reel,0.674446,0.680919,0.732518,0.309066,3.257143
78,1,Martes,3,short,0.674446,0.680919,0.732518,0.309066,3.257143
78,4,Viernes,22,short,0.674446,0.680919,0.732518,0.309066,3.257143
78,0,Lunes,17,short,0.674446,0.680919,0.732518,0.309066,3.257143
78,2,Miércoles,23,short,0.674446,0.680919,0.732518,0.309066,3.257143
78,4,Viernes,16,short,0.674446,0.680919,0.732518,0.309066,3.257143
79,6,Domingo,18,short,0.572868,0.562129,0.629275,0.092033,2.742857
79,6,Domingo,13,short,0.572868,0.562129,0.629275,0.092033,2.742857
79,3,Jueves,17,image,0.572868,0.562129,0.629275,0.092033,2.742857
79,3,Jueves,1,image,0.572868,0.562129,0.629275,0.092033,2.742857
79,4,Viernes,4,reel,0.572868,0.562129,0.629275,0.092033,2.742857
79,1,Martes,5,short,0.572868,0.562129,0.629275,0.092033,2.742857
79,4,Viernes,2,short,0.572868,0.562129,0.629275,0.092033,2.742857
79,0,Lunes,10,short,0.572868,0.562129,0.629275,0.092033,2.742857
79,1,Martes,15,short,0.572868,0.562129,0.629275,0.092033,2.742857
79,0,Lunes,23,short,0.572868,0.562129,0.629275,0.092033,2.742857
79,2,Miércoles,9,short,0.572868,0.562129,0.629275,0.092033,2.742857
79,2,Miércoles,23,carousel,0.572868,0.562129,0.629275,0.092033,2.742857
79,5,Sábado,5,short,0.572868,0.562129,0.629275,0.092033,2.742857
79,5,Sábado,22,image,0.572868,0.562129,0.629275,0.092033,2.742857
80,4,Viernes,5,short,0.585958,0.563219,0.656618,0.053571,2.971429
80,1,Martes,21,short,0.585958,0.563219,0.656618,0.053571,2.971429
80,0,Lunes,11,short,0.585958,0.563219,0.656618,0.053571,2.971429
80,2,Miércoles,2,carousel,0.585958,0.563219,0.656618,0.053571,2.971429
80,0,Lunes,3,reel,0.585958,0.563219,0.656618,0.053571,2.971429
80,3,Jueves,23,reel,0.585958,0.563219,0.656618,0.053571,2.971429
80,6,Domingo,18,image,0.585958,0.563219,0.656618,0.053571,2.971429
80,6,Domingo,15,short,0.585958,0.563219,0.656618,0.053571,2.971429
80,2,Miércoles,10,short,0.585958,0.563219,0.656618,0.053571,2.971429
80,4,Viernes,22,short,0.585958,0.563219,0.656618,0.053571,2.971429
80,5,Sábado,23,short,0.585958,0.563219,0.656618,0.053571,2.971429
80,3,Jueves,15,reel,0.585958,0.563219,0.656618,0.053571,2.971429
80,5,Sábado,14,short,0.585958,0.563219,0.656618,0.053571,2.971429
80,1,Martes,16,short,0.585958,0.563219,0.656618,0.053571,2.971429
81,0,Lunes,20,image,0.471147,0.381746,0.522609,0.0,1.828571
81,6,Domingo,21,short,0.471147,0.381746,0.522609,0.0,1.828571
81,0,Lunes,10,image,0.471147,0.381746,0.522609,0.0,1.828571
81,1,Martes,1,carousel,0.471147,0.381746,0.522609,0.0,1.828571
81,3,Jueves,22,image,0.471147,0.381746,0.522609,0.0,1.828571
81,1,Martes,9,image,0.471147,0.381746,0.522609,0.0,1.828571
81,6,Domingo,8,short,0.471147,0.381746,0.522609,0.0,1.828571
81,2,Miércoles,3,image,0.471147,0.381746,0.522609,0.0,1.828571
81,2,Miércoles,8,short,0.471147,0.381746,0.522609,0.0,1.828571
81,3,Jueves,17,short,0.471147,0.381746,0.522609,0.0,1.828571
81,4,Viernes,0,image,0.471147,0.381746,0.522609,0.0,1.828571
81,5,Sábado,14,short,0.471147,0.381746,0.522609,0.0,1.828571
81,5,Sábado,6,image,0.471147,0.381746,0.522609,0.0,1.828571
81,4,Viernes,15,reel,0.471147,0.381746,0.522609,0.0,1.828571
82,5,Sábado,7,short,0.683885,0.640469,0.745725,0.232143,3.314286
82,6,Domingo,21,short,0.683885,0.640469,0.745725,0.232143,3.314286
82,0,Lunes,5,short,0.683885,0.640469,0.745725,0.232143,3.314286
82,3,Jueves,1,video,0.683885,0.640469,0.745725,0.232143,3.314286
82,0,Lunes,19,reel,0.683885,0.640469,0.745725,0.232143,3.314286
82,6,Domingo,15,short,0.683885,0.640469,0.745725,0.232143,3.314286
82,1,Martes,14,short,0.683885,0.640469,0.745725,0.232143,3.314286
82,4,Viernes,20,short,0.683885,0.640469,0.745725,0.232143,3.314286
82,4,Viernes,8,image,0.683885,0.640469,0.745725,0.232143,3.314286
82,2,Miércoles,4,short,0.683885,0.640469,0.745725,0.232143,3.314286
82,1,Martes,9,short,0.683885,0.640469,0.745725,0.232143,3.314286
82,2,Miércoles,12,short,0.683885,0.640469,0.745725,0.232143,3.314286
82,5,Sábado,20,short,0.683885,0.640469,0.745725,0.232143,3.314286
82,3,Jueves,23,short,0.683885,0.640469,0.745725,0.232143,3.314286
83,6,Domingo,8,short,0.500663,0.431504,0.552429,0.038462,1.942857
83,3,Jueves,21,image,0.500663,0.431504,0.552429,0.038462,1.942857
83,5,Sábado,6,image,0.500663,0.431504,0.552429,0.038462,1.942857
83,3,Jueves,4,short,0.500663,0.431504,0.552429,0.038462,1.942857
83,2,Miércoles,9,short,0.500663,0.431504,0.552429,0.038462,1.942857
83,4,Viernes,8,short,0.500663,0.431504,0.552429,0.038462,1.942857
83,5,Sábado,2,image,0.500663,0.431504,0.552429,0.038462,1.942857
83,1,Martes,5,carousel,0.500663,0.431504,0.552429,0.038462,1.942857
83,1,Martes,13,image,0.500663,0.431504,0.552429,0.038462,1.942857
83,0,Lunes,12,image,0.500663,0.431504,0.552429,0.038462,1.942857
83,4,Viernes,20,short,0.500663,0.431504,0.552429,0.038462,1.942857
83,6,Domingo,10,image,0.500663,0.431504,0.552429,0.038462,1.942857
83,2,Miércoles,16,image,0.500663,0.431504,0.552429,0.038462,1.942857
83,0,Lunes,6,short,0.500663,0.431504,0.552429,0.038462,1.942857
84,5,Sábado,7,short,0.767362,0.780325,0.837171,0.5,3.714286
84,3,Jueves,21,short,0.767362,0.780325,0.837171,0.5,3.714286
84,4,Viernes,17,short,0.767362,0.780325,0.837171,0.5,3.714286
84,1,Martes,13,short,0.767362,0.780325,0.837171,0.5,3.714286
84,0,Lunes,19,short,0.767362,0.780325,0.837171,0.5,3.714286
84,6,Domingo,10,short,0.767362,0.780325,0.837171,0.5,3.714286
84,4,Viernes,20,short,0.767362,0.780325,0.837171,0.5,3.714286
84,3,Jueves,13,short,0.767362,0.780325,0.837171,0.5,3.714286
84,1,Martes,9,short,0.767362,0.780325,0.837171,0.5,3.714286
84,2,Miércoles,12,short,0.767362,0.780325,0.837171,0.5,3.714286
84,6,Domingo,4,short,0.767362,0.780325,0.837171,0.5,3.714286
84,2,Miércoles,23,short,0.767362,0.780325,0.837171,0.5,3.714286
84,0,Lunes,2,short,0.767362,0.780325,0.837171,0.5,3.714286
84,5,Sábado,23,short,0.767362,0.780325,0.837171,0.5,3.714286
85,2,Miércoles,8,image,0.420881,0.33963,0.474403,0.0,1.542857
85,4,Viernes,7,image,0.420881,0.33963,0.474403,0.0,1.542857
85,1,Martes,7,short,0.420881,0.33963,0.474403,0.0,1.542857
85,2,Miércoles,23,short,0.420881,0.33963,0.474403,0.0,1.542857
85,4,Viernes,4,short,0.420881,0.33963,0.474403,0.0,1.542857
85,1,Martes,14,carousel,0.420881,0.33963,0.474403,0.0,1.542857
85,3,Jueves,10,image,0.420881,0.33963,0.474403,0.0,1.542857
85,6,Domingo,20,image,0.420881,0.33963,0.474403,0.0,1.542857
85,6,Domingo,7,image,0.420881,0.33963,0.474403,0.0,1.542857
85,0,Lunes,19,image,0.420881,0.33963,0.474403,0.0,1.542857
85,5,Sábado,14,short,0.420881,0.33963,0.474403,0.0,1.542857
85,3,Jueves,0,image,0.420881,0.33963,0.474403,0.0,1.542857
85,0,Lunes,11,carousel,0.420881,0.33963,0.474403,0.0,1.542857
85,5,Sábado,23,image,0.420881,0.33963,0.474403,0.0,1.542857
86,0,Lunes,20,image,0.491247,0.432013,0.539379,0.076923,1.942857
86,6,Domingo,5,short,0.491247,0.432013,0.539379,0.076923,1.942857
86,0,Lunes,19,image,0.491247,0.432013,0.539379,0.076923,1.942857
86,3,Jueves,20,image,0.491247,0.432013,0.539379,0.076923,1.942857
86,2,Miércoles,0,short,0.491247,0.432013,0.539379,0.076923,1.942857
86,4,Viernes,8,short,0.491247,0.432013,0.539379,0.076923,1.942857
86,3,Jueves,2,carousel,0.491247,0.432013,0.539379,0.076923,1.942857
86,6,Domingo,7,image,0.491247,0.432013,0.539379,0.076923,1.942857
86,4,Viernes,16,short,0.491247,0.432013,0.539379,0.076923,1.942857
86,5,Sábado,10,image,0.491247,0.432013,0.539379,0.076923,1.942857
86,1,Martes,16,image,0.491247,0.432013,0.539379,0.076923,1.942857
86,1,Martes,8,short,0.491247,0.432013,0.539379,0.076923,1.942857
86,2,Miércoles,21,image,0.491247,0.432013,0.539379,0.076923,1.942857
86,5,Sábado,14,short,0.491247,0.432013,0.539379,0.076923,1.942857
